"Block","Page","id","observed_on","observed_time","taxon.id","taxon.name","taxon.rank","quality_grade","user.id","user.login","user.observations_count","user.identifications_count","user.created_at","location.lat","location.lon","mappable","place.id"
1,215,"146927858","2023-01-18","2023-01-18T12:15:00-06:00","177739","Hydrometra","genus","research","395895","wildlandblogger","66482","99780","2017-01-27T05:07:18+00:00","36.3119153024","-87.1428187181","TRUE","1 45 2046 9853 51894 59613 59649 61551 64422 64423 66741 81418 81457 82256 82257 90754 97394 116535 118837 121396 121699 123994 139324 139386 144727 154865 173033"
1,215,"146927857","2023-01-18","2023-01-18T12:14:00-06:00","26737","Ambystoma talpoideum","species","research","395895","wildlandblogger","66482","99780","2017-01-27T05:07:18+00:00","36.2002032232","-87.1728999109","TRUE","1 45 2046 9853 51894 59613 59649 61551 64422 64423 66741 81418 81457 82256 82257 90754 97394 116535 118837 121396 121699 123994 139324 154865 173033"
1,215,"146927856","2023-01-18","2023-01-18T12:08:00-06:00","26737","Ambystoma talpoideum","species","research","395895","wildlandblogger","66482","99780","2017-01-27T05:07:18+00:00","36.2527327232","-87.194786429","TRUE","1 45 2046 9853 51894 59613 59649 61551 64422 64423 66741 81418 81457 82256 82257 90754 97394 116535 118837 121396 121699 123994 139324 154865 173033"
1,215,"146927855","2023-01-18","2023-01-18T12:02:00-06:00","55851","Lamium purpureum","species","research","395895","wildlandblogger","66482","99780","2017-01-27T05:07:18+00:00","36.3122881676","-87.1408713836","TRUE","1 45 2046 9853 51894 59613 59649 61551 64422 64423 66741 81418 81457 82256 82257 90754 97394 116535 118837 121396 121699 123994 139324 139384 144727 154865 173033"
1,215,"146927854","2023-01-18","2023-01-18T11:55:00-06:00","27392","Desmognathus conanti","species","research","395895","wildlandblogger","66482","99780","2017-01-27T05:07:18+00:00","36.3122881676","-87.1408713836","TRUE","1 45 2046 9853 51894 59613 59649 61551 64422 64423 66741 81418 81457 82256 82257 90754 97394 116535 118837 121396 121699 123994 139324 139384 144727 154865 173033"
1,215,"146927853","2023-01-18","2023-01-18T11:50:00-06:00","89565","Lirceus","genus","needs_id","395895","wildlandblogger","66482","99780","2017-01-27T05:07:18+00:00","36.3122881676","-87.1408713836","TRUE","1 45 2046 9853 51894 59613 59649 61551 64422 64423 66741 81418 81457 82256 82257 90754 97394 116535 118837 121396 121699 123994 139324 139384 144727 154865 173033"
1,215,"146927852","2023-01-18","2023-01-18T11:45:00-06:00","171556","Tomocerus","genus","needs_id","395895","wildlandblogger","66482","99780","2017-01-27T05:07:18+00:00","36.3121749692","-87.1424465686","TRUE","1 45 2046 9853 51894 59613 59649 61551 64422 64423 66741 81418 81457 82256 82257 90754 97394 116535 118837 121396 121699 123994 139324 139386 144727 154865 173033"
1,215,"146927851","2023-01-18","2023-01-18T11:45:00-06:00","936184","Gamasina","infraorder","needs_id","395895","wildlandblogger","66482","99780","2017-01-27T05:07:18+00:00","36.3121749692","-87.1424465686","TRUE","1 45 2046 9853 51894 59613 59649 61551 64422 64423 66741 81418 81457 82256 82257 90754 97394 116535 118837 121396 121699 123994 139324 139386 144727 154865 173033"
1,215,"146927850","2023-01-18","2023-01-18T11:45:00-06:00","171293","Cleidogona","genus","needs_id","395895","wildlandblogger","66482","99780","2017-01-27T05:07:18+00:00","36.3121749692","-87.1424465686","TRUE","1 45 2046 9853 51894 59613 59649 61551 64422 64423 66741 81418 81457 82256 82257 90754 97394 116535 118837 121396 121699 123994 139324 139386 144727 154865 173033"
1,215,"146927848","2023-01-18","2023-01-18T11:45:00-06:00","203479","Trachelipus rathkii","species","research","395895","wildlandblogger","66482","99780","2017-01-27T05:07:18+00:00","36.3121749692","-87.1424465686","TRUE","1 45 2046 9853 51894 59613 59649 61551 64422 64423 66741 81418 81457 82256 82257 90754 97394 116535 118837 121396 121699 123994 139324 139386 144727 154865 173033"
1,215,"146927769","2023-01-19","2023-01-19T17:21:35-05:00","5206","Buteo lineatus","species","research","762080","prettypickens","2331","2","2018-02-10T14:06:34+00:00","29.6886333333","-82.4337833333","TRUE","1 21 2511 9853 51894 59613 66741 81108 81418 82256 82257 82561 90754 96685 97394 108798 113590 129085 129238 130495 145373 158591"
1,215,"146923790","2023-01-19","2023-01-19T19:09:28-05:00","47201","Hymenoptera","order","needs_id","522377","moth_lover","834","1427","2017-07-02T07:35:45+00:00","29.7474711115","-82.2736440611","TRUE","1 21 2511 9853 51894 59613 66741 81108 81418 82256 82257 90754 96685 97394 108798 113590 129085 129238 145373 158591"
1,215,"146923737","2023-01-19","2023-01-19T17:09:20-07:00","40151","Mammalia","class","needs_id","111009","ladwings","5854","292","2015-06-19T14:18:06+00:00","34.9798916667","-106.67157","TRUE","1 9 2390 9853 52918 53196 53217 53218 53222 53435 54109 59613 62332 65360 66741 68119 82256 82334 97394 118341 118345 118386 119035 119360 129281 145644 155042"
1,215,"146923556","2023-01-17","2023-01-17T10:58:00-08:00","4343","Larus","genus","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7822040747","-122.5072980903","TRUE","1 14 854 9853 50422 54030 54321 59613 62068 62332 62622 63097 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 118564 119138 129174 133888 134683 140260"
1,215,"146923555","2023-01-17","2023-01-17T10:22:00-08:00","199840","Haemorhous mexicanus","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7851756983","-122.5058456573","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63097 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 118564 119138 129174 133888 134683 140260"
1,215,"146923554","2023-01-17","2023-01-17T09:41:00-08:00","4838","Haematopus bachmani","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7790370767","-122.5132362222","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63097 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 129174 133888 140260"
1,215,"146923553","2023-01-17","2023-01-17T09:40:00-08:00","3941","Arenaria melanocephala","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7786319815","-122.5135665269","TRUE","1 14 854 9853 50348 50422 54030 54321 59613 62068 62332 62622 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 129174 133888 140260"
1,215,"146923552","2023-01-17","2023-01-17T09:31:00-08:00","4345","Larus occidentalis","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7593921","-122.510734","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 133888 140260"
1,215,"146923551","2023-01-17","2023-01-17T09:30:00-08:00","4345","Larus occidentalis","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7593921","-122.510734","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 133888 140260"
1,215,"146923550","2023-01-17","2023-01-17T09:30:00-08:00","4345","Larus occidentalis","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7593921","-122.510734","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 133888 140260"
1,215,"146923549","2023-01-17","2023-01-17T09:29:00-08:00","4345","Larus occidentalis","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7593921","-122.510734","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 133888 140260"
1,215,"146923548","2023-01-17","2023-01-17T09:29:00-08:00","4345","Larus occidentalis","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7593921","-122.510734","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 133888 140260"
1,215,"146923546","2023-01-17","2023-01-17T09:28:00-08:00","4345","Larus occidentalis","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7593921","-122.510734","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 133888 140260"
1,215,"146923543","2023-01-17","2023-01-17T08:35:00-08:00","4364","Larus delawarensis","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7593921","-122.510734","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 133888 140260"
1,216,"146923542","2023-01-17","2023-01-17T08:27:00-08:00","3906","Numenius americanus","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7593921","-122.510734","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 133888 140260"
1,216,"146923541","2023-01-17","2023-01-17T08:13:00-08:00","4345","Larus occidentalis","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7593921","-122.510734","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 133888 140260"
1,216,"146923540","2023-01-17","2023-01-17T09:30:00-08:00","4345","Larus occidentalis","species","research","385784","atlnature","8602","3380","2017-01-02T23:04:28+00:00","37.7593921","-122.510734","TRUE","1 14 854 9853 9912 50422 54030 54321 59613 62068 62332 62622 63279 65360 66741 92151 92337 94045 95504 96034 96057 96683 96687 97394 112245 118564 119138 133888 140260"
1,216,"146922344","2023-01-19","2023-01-19T14:40:37-05:00","28362","Thamnophis sirtalis","species","research","81136","jmarchal","4180","675","2015-03-07T17:09:09+00:00","35.6126133333","-82.5685966667","TRUE","1 30 3054 9853 51894 52250 57106 59613 61551 63887 64423 64627 66741 81418 82256 82257 82529 90754 97394 111970 116535 117815 121080 127683 127684 128746 138793 153927"
1,216,"146921199","2023-01-10","2023-01-10T09:32:00+10:30","512743","Parequula melbournensis","species","needs_id","3267907","b_martin_","2282","680","2020-07-01T01:54:29+00:00","-34.8987361074","138.4148002516","TRUE","6744 6899 19315 97393 117992 124909 124910 124968 129294 146094 187328"
1,216,"146921198","2023-01-10","2023-01-10T09:32:00+10:30","489750","Portunus armatus","species","research","3267907","b_martin_","2282","680","2020-07-01T01:54:29+00:00","-34.8975946082","138.58259661","TRUE","6744 6899 19315 97393 117992 124909 124910 124968 129294 146094 187328"
1,216,"146921197","2023-01-10","2023-01-10T09:32:00+10:30","311415","Acanthopagrus butcheri","species","research","3267907","b_martin_","2282","680","2020-07-01T01:54:29+00:00","-34.8177262636","138.5453515349","TRUE","6744 6899 19315 97393 117992 124909 124910 124968 129294 146094 187328"
1,216,"146921196","2023-01-10","2023-01-10T09:32:00+10:30","529962","Bathygobius krefftii","species","needs_id","3267907","b_martin_","2282","680","2020-07-01T01:54:29+00:00","-34.9683097169","138.5541046891","TRUE","6744 6899 19315 97393 117992 124909 124910 124968 129294 146094 187328"
1,216,"146921194","2023-01-10","2023-01-10T09:32:00+10:30","322001","Aldrichetta forsteri","species","needs_id","3267907","b_martin_","2282","680","2020-07-01T01:54:29+00:00","-34.9685695548","138.4759706807","TRUE","6744 6899 19315 97393 117992 124909 124910 124968 129294 146094 187328"
1,216,"146921193","2023-01-10","2023-01-10T09:32:00+10:30","62594","Arenigobius bifrenatus","species","research","3267907","b_martin_","2282","680","2020-07-01T01:54:29+00:00","-34.8006655613","138.4511725748","TRUE","6744 6899 19315 97393 117992 124909 124910 124968 129294 146094 187328"
1,216,"146921192","2023-01-10","2023-01-10T09:32:00+10:30","512742","Parapercis haackei","species","needs_id","3267907","b_martin_","2282","680","2020-07-01T01:54:29+00:00","-34.9304140888","138.4989527569","TRUE","6744 6899 19315 97393 117992 124909 124910 124968 129294 146094 187328"
1,216,"146921191","2023-01-10","2023-01-10T09:32:00+10:30","512188","Redigobius macrostoma","species","research","3267907","b_martin_","2282","680","2020-07-01T01:54:29+00:00","-34.9483035143","138.4644230855","TRUE","6744 6899 19315 97393 117992 124909 124910 124968 129294 146094 187328"
1,216,"146917887","2023-01-19","2023-01-19T10:44:13-06:00","233685","Xanthomendoza weberi","species","needs_id","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5184966667","-97.7463783333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146917868","2023-01-19","2023-01-19T10:43:56-06:00","372828","Caliciales","order","needs_id","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5185033333","-97.7463666667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146917776","2023-01-19","2023-01-19T09:48:33-06:00","232361","Teloschistes exilis","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5134916667","-97.754755","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 124748 129111 136164 145897"
1,216,"146917746","2023-01-19","2023-01-19T09:48:28-06:00","232361","Teloschistes exilis","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5134783333","-97.7547583333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 124748 129111 136164 145897"
1,216,"146917721","2023-01-19","2023-01-19T09:47:33-06:00","227235","Parmotrema austrosinense","species","needs_id","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5134783333","-97.7547466667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 124748 129111 136164 145897"
1,216,"146917634","2023-01-19","2023-01-19T09:39:51-06:00","125669","Rumina decollata","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5124966667","-97.755625","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 124748 129111 136164 145897"
1,216,"146917404","2023-01-19","2023-01-19T11:36:00-06:00","635417","Andropogoneae","tribe","needs_id","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5116633333","-97.7569916667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146917403","2023-01-19","2023-01-19T11:36:00-06:00","48505","Junonia coenia","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5116638889","-97.7569916667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146917402","2023-01-19","2023-01-19T11:34:00-06:00","58532","Colias eurytheme","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5116638889","-97.7569916667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146917401","2023-01-19","2023-01-19T11:33:00-06:00","522189","Agave univittata","species","needs_id","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5124233333","-97.7564183333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146917398","2023-01-19","2023-01-19T11:29:00-06:00","135927","Juniperus ashei","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.51318","-97.7558383333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146917397","2023-01-19","2023-01-19T11:29:00-06:00","135927","Juniperus ashei","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5137805556","-97.7550444444","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146917394","2023-01-19","2023-01-19T11:31:00-06:00","48549","Vanessa virginiensis","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5131805556","-97.7558388889","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146917390","2023-01-19","2023-01-19T11:27:00-06:00","165559","Muhlenbergia lindheimeri","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5137816667","-97.7550433333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146916863","2023-01-19","2023-01-19T11:25:00-06:00","155045","Baccharis neglecta","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5137816667","-97.7550433333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146916861","2023-01-19","2023-01-19T11:25:00-06:00","77740","Ligustrum lucidum","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5137816667","-97.7550433333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146916860","2023-01-19","2023-01-19T11:22:00-06:00","77057","Erodium texanum","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5154216667","-97.751345","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,216,"146916859","2023-01-19","2023-01-19T11:10:00-06:00","47602","Taraxacum officinale","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5169861111","-97.7487972222","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,217,"146916858","2023-01-19","2023-01-19T11:08:00-06:00","119982","Verbesina virginica","species","needs_id","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5175966667","-97.7480133333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,217,"146916857","2023-01-19","2023-01-19T11:06:00-06:00","75858","Bouteloua curtipendula","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5175966667","-97.7480133333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,217,"146916856","2023-01-19","2023-01-19T11:07:00-06:00","127010","Nandina domestica","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5175966667","-97.7480133333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,217,"146916854","2023-01-19","2023-01-19T11:05:00-06:00","79148","Solidago altissima","species","needs_id","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5175966667","-97.7480133333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,217,"146916852","2023-01-19","2023-01-19T11:04:00-06:00","125727","Panicum virgatum","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5175966667","-97.7480133333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897"
1,217,"146916834","2023-01-19","2023-01-19T17:09:52-05:00","117892","Parmotrema reticulatum","species","research","247924","fmmonk","14689","94","2016-05-25T11:48:02+00:00","33.5670745293","-84.0757072328","TRUE","1 23 704 9853 51894 59613 61551 66741 81418 82256 82257 90754 96685 97394 127683 127684 130842 132629 141727 172719"
1,217,"146916627","2023-01-19","2023-01-19T17:05:36-05:00","975247","Agrobacterium radiobacter","species","needs_id","247924","fmmonk","14689","94","2016-05-25T11:48:02+00:00","33.5670613591","-84.0760990699","TRUE","1 23 704 9853 51894 59613 61551 66741 81418 82256 82257 90754 96685 97394 127683 127684 130842 132629 141727 172719"
1,217,"146916546","2023-01-19","2023-01-19T17:02:21-05:00","221305","Heterodermia albicans","species","needs_id","247924","fmmonk","14689","94","2016-05-25T11:48:02+00:00","33.5670527251","-84.0761068978","TRUE","1 23 704 9853 51894 59613 61551 66741 81418 82256 82257 90754 96685 97394 127683 127684 130842 132629 141727 172719"
1,217,"146916486","2023-01-19","2023-01-19T10:16:00-06:00","128943","Smilax tamnoides","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.515775","-97.7502616667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 124748 129111 136164 145897"
1,217,"146916484","2023-01-19","2023-01-19T11:03:00-06:00","499559","Dermatophyllum secundiflorum","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5179016667","-97.7470266667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897 180205"
1,217,"146916483","2023-01-19","2023-01-19T11:03:00-06:00","127943","Engelmannia peristenia","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5179016667","-97.7470266667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897 180205"
1,217,"146916481","2023-01-19","2023-01-19T10:59:00-06:00","53059","Galium aparine","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5179027778","-97.7470277778","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897 180205"
1,217,"146916480","2023-01-19","2023-01-19T11:00:00-06:00","77740","Ligustrum lucidum","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5179016667","-97.7470266667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897 180205"
1,217,"146916479","2023-01-19","2023-01-19T10:52:00-06:00","4756","Cathartes aura","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5179027778","-97.7470277778","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897 180205"
1,217,"146916478","2023-01-19","2023-01-19T10:45:00-06:00","55459","Lamium amplexicaule","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5179027778","-97.7470277778","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897 180205"
1,217,"146916477","2023-01-19","2023-01-19T10:31:00-06:00","76595","Cyrtomium falcatum","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5173333333","-97.7478333333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897 180205"
1,217,"146916476","2023-01-19","2023-01-19T10:35:00-06:00","119960","Berchemia scandens","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5179016667","-97.7470266667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897 180205"
1,217,"146916474","2023-01-19","2023-01-19T10:29:00-06:00","119145","Mikania scandens","species","needs_id","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5173333333","-97.7478333333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897 180205"
1,217,"146916473","2023-01-19","2023-01-19T10:29:00-06:00","47379","Polyporaceae","family","needs_id","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5173333333","-97.7478333333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897 180205"
1,217,"146916472","2023-01-19","2023-01-19T10:28:00-06:00","119955","Ilex vomitoria","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5173333333","-97.7478333333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 129111 136164 145897 180205"
1,217,"146916470","2023-01-19","2023-01-19T10:25:00-06:00","53059","Galium aparine","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5167183333","-97.7485966667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 124748 129111 136164 145897"
1,217,"146916469","2023-01-19","2023-01-19T10:23:00-06:00","53720","Melia azedarach","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5167183333","-97.7485966667","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 124748 129111 136164 145897"
1,217,"146916468","2023-01-19","2023-01-19T10:21:00-06:00","127010","Nandina domestica","species","research","25068","lswift","17000","240","2013-10-27T21:48:21+00:00","30.5160066667","-97.7492533333","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 64422 64423 65181 66741 67465 68119 82256 97394 113590 117847 124748 129111 136164 145897"
1,217,"146916303","2023-01-19","2023-01-19T16:58:46-05:00","1094690","Parmelioideae","subfamily","needs_id","247924","fmmonk","14689","94","2016-05-25T11:48:02+00:00","33.5670047393","-84.0762112197","TRUE","1 23 704 9853 51894 59613 61551 66741 81418 82256 82257 90754 96685 97394 127683 127684 130842 132629 141727 172719"
1,217,"146916087","2022-07-03","2022-07-03T16:53:36-04:00","82812","Iris cristata","species","needs_id","703773","lincolndurey","13348","101543","2017-11-12T01:30:40+00:00","36.0374646402","-82.595170252","TRUE","1 45 2980 9853 50853 51894 52250 57106 59613 61551 64423 64627 66741 81418 81457 82256 82257 90754 97394 111970 116535 121080 124637 127683 127684 128746 135019 139280 143515 154269"
1,217,"146915947","2023-01-19","2023-01-19T16:51:49-05:00","49490","Cladonia","genus","needs_id","247924","fmmonk","14689","94","2016-05-25T11:48:02+00:00","33.5667203347","-84.0760507208","TRUE","1 23 704 9853 51894 59613 61551 66741 81418 82256 82257 90754 96685 97394 127683 127684 130842 132629 141727 172719"
