"user.id","start.date","end.date","n_obs","n_obs_all"
792093,2018-07-27,2018-10-25,0,0
792093,2018-10-26,2019-01-24,0,0
792093,2019-01-25,2019-04-25,1,6
792093,2019-04-26,2019-07-25,0,19
792093,2019-07-26,2019-10-24,0,0
792093,2019-10-25,2020-01-23,0,2
792093,2020-01-24,2020-04-23,0,1
792093,2020-04-24,2020-07-23,2,40
792093,2020-07-24,2020-10-22,0,2
792093,2020-10-23,2021-01-28,0,2
792093,2021-01-29,2021-04-29,0,2
792093,2021-04-30,2021-07-29,0,5
792093,2021-07-30,2021-10-28,0,7
792093,2021-10-29,2022-01-27,0,2
792093,2022-01-28,2022-04-28,0,1
792093,2022-04-29,2022-07-28,0,5
792093,2022-07-29,2022-10-27,0,4
792093,2022-10-28,2023-01-26,0,1
2841897,2020-04-24,2020-07-23,2,89
2841897,2020-07-24,2020-10-22,0,39
2841897,2020-10-23,2021-01-28,0,3
2841897,2021-01-29,2021-04-29,0,3
2841897,2021-04-30,2021-07-29,0,82
2841897,2021-07-30,2021-10-28,0,12
2841897,2021-10-29,2022-01-27,0,1
2841897,2022-01-28,2022-04-28,0,6
2841897,2022-04-29,2022-07-28,0,96
2841897,2022-07-29,2022-10-27,0,67
2841897,2022-10-28,2023-01-26,0,4
2844175,2020-04-24,2020-07-23,1,51
2844175,2020-07-24,2020-10-22,0,0
2844175,2020-10-23,2021-01-28,0,0
2844175,2021-01-29,2021-04-29,0,1
2844175,2021-04-30,2021-07-29,0,0
2844175,2021-07-30,2021-10-28,0,0
2844175,2021-10-29,2022-01-27,0,0
2844175,2022-01-28,2022-04-28,0,0
2844175,2022-04-29,2022-07-28,0,0
2844175,2022-07-29,2022-10-27,0,0
2844175,2022-10-28,2023-01-26,0,1
2816309,2020-01-24,2020-04-23,0,0
2816309,2020-04-24,2020-07-23,1,4
2816309,2020-07-24,2020-10-22,0,0
2816309,2020-10-23,2021-01-28,0,0
2816309,2021-01-29,2021-04-29,0,0
2816309,2021-04-30,2021-07-29,0,0
2816309,2021-07-30,2021-10-28,0,0
2816309,2021-10-29,2022-01-27,0,0
2816309,2022-01-28,2022-04-28,0,0
2816309,2022-04-29,2022-07-28,0,0
2816309,2022-07-29,2022-10-27,0,0
2816309,2022-10-28,2023-01-26,0,0
2093893,2019-07-26,2019-10-24,0,27
2093893,2019-10-25,2020-01-23,0,14
2093893,2020-01-24,2020-04-23,0,69
2093893,2020-04-24,2020-07-23,1,162
2093893,2020-07-24,2020-10-22,0,130
2093893,2020-10-23,2021-01-28,0,2
2093893,2021-01-29,2021-04-29,0,3
2093893,2021-04-30,2021-07-29,0,9
2093893,2021-07-30,2021-10-28,0,9
2093893,2021-10-29,2022-01-27,0,5
2093893,2022-01-28,2022-04-28,0,0
2093893,2022-04-29,2022-07-28,0,14
2093893,2022-07-29,2022-10-27,0,4
2093893,2022-10-28,2023-01-26,0,2
2761866,2020-01-24,2020-04-23,0,0
2761866,2020-04-24,2020-07-23,1,26
2761866,2020-07-24,2020-10-22,0,9
2761866,2020-10-23,2021-01-28,0,0
2761866,2021-01-29,2021-04-29,0,0
2761866,2021-04-30,2021-07-29,1,15
2761866,2021-07-30,2021-10-28,0,2
2761866,2021-10-29,2022-01-27,0,0
2761866,2022-01-28,2022-04-28,0,0
2761866,2022-04-29,2022-07-28,0,0
2761866,2022-07-29,2022-10-27,0,3
2761866,2022-10-28,2023-01-26,0,1
1643146,2019-01-25,2019-04-25,2,28
1643146,2019-04-26,2019-07-25,0,79
1643146,2019-07-26,2019-10-24,0,5
1643146,2019-10-25,2020-01-23,0,12
1643146,2020-01-24,2020-04-23,0,44
1643146,2020-04-24,2020-07-23,1,35
1643146,2020-07-24,2020-10-22,0,5
1643146,2020-10-23,2021-01-28,0,0
1643146,2021-01-29,2021-04-29,0,0
1643146,2021-04-30,2021-07-29,0,0
1643146,2021-07-30,2021-10-28,0,0
1643146,2021-10-29,2022-01-27,0,0
1643146,2022-01-28,2022-04-28,0,0
1643146,2022-04-29,2022-07-28,0,0
1643146,2022-07-29,2022-10-27,0,0
1643146,2022-10-28,2023-01-26,0,0
764155,2018-01-26,2018-04-26,1,530
764155,2018-04-27,2018-07-26,0,283
764155,2018-07-27,2018-10-25,0,302
764155,2018-10-26,2019-01-24,0,264
764155,2019-01-25,2019-04-25,0,52
764155,2019-04-26,2019-07-25,0,215
764155,2019-07-26,2019-10-24,3,701
764155,2019-10-25,2020-01-23,10,448
764155,2020-01-24,2020-04-23,2,354
764155,2020-04-24,2020-07-23,11,1232
764155,2020-07-24,2020-10-22,1,869
764155,2020-10-23,2021-01-28,7,388
764155,2021-01-29,2021-04-29,3,563
764155,2021-04-30,2021-07-29,1,1075
764155,2021-07-30,2021-10-28,1,777
764155,2021-10-29,2022-01-27,3,881
764155,2022-01-28,2022-04-28,7,841
764155,2022-04-29,2022-07-28,5,1297
764155,2022-07-29,2022-10-27,2,733
764155,2022-10-28,2023-01-26,2,871
2770983,2020-01-24,2020-04-23,2,19
2770983,2020-04-24,2020-07-23,5,106
2770983,2020-07-24,2020-10-22,0,25
2770983,2020-10-23,2021-01-28,0,3
2770983,2021-01-29,2021-04-29,0,8
2770983,2021-04-30,2021-07-29,0,14
2770983,2021-07-30,2021-10-28,0,24
2770983,2021-10-29,2022-01-27,0,2
2770983,2022-01-28,2022-04-28,0,7
2770983,2022-04-29,2022-07-28,0,7
2770983,2022-07-29,2022-10-27,0,18
2770983,2022-10-28,2023-01-26,0,2
247924,2018-01-26,2018-04-26,0,2
247924,2018-04-27,2018-07-26,0,22
247924,2018-07-27,2018-10-25,0,16
247924,2018-10-26,2019-01-24,0,1
247924,2019-01-25,2019-04-25,0,0
247924,2019-04-26,2019-07-25,0,1
247924,2019-07-26,2019-10-24,0,8
247924,2019-10-25,2020-01-23,0,0
247924,2020-01-24,2020-04-23,0,1
247924,2020-04-24,2020-07-23,0,11
247924,2020-07-24,2020-10-22,0,213
247924,2020-10-23,2021-01-28,9,492
247924,2021-01-29,2021-04-29,27,902
247924,2021-04-30,2021-07-29,18,2255
247924,2021-07-30,2021-10-28,3,968
247924,2021-10-29,2022-01-27,65,660
247924,2022-01-28,2022-04-28,150,1422
247924,2022-04-29,2022-07-28,21,1780
247924,2022-07-29,2022-10-27,26,1208
247924,2022-10-28,2023-01-26,198,882
4342002,2021-04-30,2021-07-29,1,49
4342002,2021-07-30,2021-10-28,0,2
4342002,2021-10-29,2022-01-27,0,0
4342002,2022-01-28,2022-04-28,0,0
4342002,2022-04-29,2022-07-28,0,1
4342002,2022-07-29,2022-10-27,0,0
4342002,2022-10-28,2023-01-26,0,0
2089491,2019-07-26,2019-10-24,0,52
2089491,2019-10-25,2020-01-23,0,16
2089491,2020-01-24,2020-04-23,0,47
2089491,2020-04-24,2020-07-23,0,85
2089491,2020-07-24,2020-10-22,0,26
2089491,2020-10-23,2021-01-28,0,12
2089491,2021-01-29,2021-04-29,7,70
2089491,2021-04-30,2021-07-29,23,936
2089491,2021-07-30,2021-10-28,6,290
2089491,2021-10-29,2022-01-27,2,191
2089491,2022-01-28,2022-04-28,3,58
2089491,2022-04-29,2022-07-28,0,48
2089491,2022-07-29,2022-10-27,0,2
2089491,2022-10-28,2023-01-26,0,23
4321239,2021-04-30,2021-07-29,1,16
4321239,2021-07-30,2021-10-28,0,2
4321239,2021-10-29,2022-01-27,0,0
4321239,2022-01-28,2022-04-28,0,0
4321239,2022-04-29,2022-07-28,0,0
4321239,2022-07-29,2022-10-27,0,0
4321239,2022-10-28,2023-01-26,0,0
3114314,2020-04-24,2020-07-23,0,0
3114314,2020-07-24,2020-10-22,0,2
3114314,2020-10-23,2021-01-28,0,0
3114314,2021-01-29,2021-04-29,0,2
3114314,2021-04-30,2021-07-29,1,52
3114314,2021-07-30,2021-10-28,0,0
3114314,2021-10-29,2022-01-27,0,0
3114314,2022-01-28,2022-04-28,0,0
3114314,2022-04-29,2022-07-28,0,0
3114314,2022-07-29,2022-10-27,0,1
3114314,2022-10-28,2023-01-26,0,0
13386,2018-01-26,2018-04-26,0,0
13386,2018-04-27,2018-07-26,0,0
13386,2018-07-27,2018-10-25,0,0
13386,2018-10-26,2019-01-24,0,0
13386,2019-01-25,2019-04-25,0,0
13386,2019-04-26,2019-07-25,0,0
13386,2019-07-26,2019-10-24,0,0
13386,2019-10-25,2020-01-23,0,0
13386,2020-01-24,2020-04-23,0,33
13386,2020-04-24,2020-07-23,0,45
13386,2020-07-24,2020-10-22,0,8
13386,2020-10-23,2021-01-28,0,1
13386,2021-01-29,2021-04-29,0,1
13386,2021-04-30,2021-07-29,1,122
13386,2021-07-30,2021-10-28,0,28
13386,2021-10-29,2022-01-27,0,4
13386,2022-01-28,2022-04-28,0,29
13386,2022-04-29,2022-07-28,0,16
13386,2022-07-29,2022-10-27,0,2
13386,2022-10-28,2023-01-26,0,2
2116451,2019-07-26,2019-10-24,0,10
2116451,2019-10-25,2020-01-23,0,1
2116451,2020-01-24,2020-04-23,0,3
2116451,2020-04-24,2020-07-23,0,11
2116451,2020-07-24,2020-10-22,2,406
2116451,2020-10-23,2021-01-28,7,315
2116451,2021-01-29,2021-04-29,8,468
2116451,2021-04-30,2021-07-29,1,598
2116451,2021-07-30,2021-10-28,6,707
2116451,2021-10-29,2022-01-27,0,128
2116451,2022-01-28,2022-04-28,0,347
2116451,2022-04-29,2022-07-28,0,648
2116451,2022-07-29,2022-10-27,2,572
2116451,2022-10-28,2023-01-26,0,174
1400822,2018-10-26,2019-01-24,0,3
1400822,2019-01-25,2019-04-25,0,1
1400822,2019-04-26,2019-07-25,0,2
1400822,2019-07-26,2019-10-24,0,2
1400822,2019-10-25,2020-01-23,0,1
1400822,2020-01-24,2020-04-23,0,5
1400822,2020-04-24,2020-07-23,7,565
1400822,2020-07-24,2020-10-22,1,419
1400822,2020-10-23,2021-01-28,0,25
1400822,2021-01-29,2021-04-29,0,86
1400822,2021-04-30,2021-07-29,8,1108
1400822,2021-07-30,2021-10-28,7,587
1400822,2021-10-29,2022-01-27,1,54
1400822,2022-01-28,2022-04-28,2,149
1400822,2022-04-29,2022-07-28,16,802
1400822,2022-07-29,2022-10-27,2,401
1400822,2022-10-28,2023-01-26,2,211
4319735,2021-04-30,2021-07-29,1,39
4319735,2021-07-30,2021-10-28,0,0
4319735,2021-10-29,2022-01-27,0,0
4319735,2022-01-28,2022-04-28,0,0
4319735,2022-04-29,2022-07-28,0,0
4319735,2022-07-29,2022-10-27,0,0
4319735,2022-10-28,2023-01-26,0,0
4319700,2021-04-30,2021-07-29,1,5
4319700,2021-07-30,2021-10-28,0,0
4319700,2021-10-29,2022-01-27,0,0
4319700,2022-01-28,2022-04-28,0,0
4319700,2022-04-29,2022-07-28,0,0
4319700,2022-07-29,2022-10-27,0,0
4319700,2022-10-28,2023-01-26,0,0
4319710,2021-04-30,2021-07-29,1,16
4319710,2021-07-30,2021-10-28,0,0
4319710,2021-10-29,2022-01-27,0,0
4319710,2022-01-28,2022-04-28,0,0
4319710,2022-04-29,2022-07-28,0,0
4319710,2022-07-29,2022-10-27,0,0
4319710,2022-10-28,2023-01-26,0,0
4302960,2021-01-29,2021-04-29,0,0
4302960,2021-04-30,2021-07-29,1,26
4302960,2021-07-30,2021-10-28,0,1
4302960,2021-10-29,2022-01-27,0,0
4302960,2022-01-28,2022-04-28,0,0
4302960,2022-04-29,2022-07-28,0,0
4302960,2022-07-29,2022-10-27,0,0
4302960,2022-10-28,2023-01-26,0,0
5508384,2022-01-28,2022-04-28,0,20
5508384,2022-04-29,2022-07-28,1,55
5508384,2022-07-29,2022-10-27,0,76
5508384,2022-10-28,2023-01-26,0,14
2652309,2020-01-24,2020-04-23,0,86
2652309,2020-04-24,2020-07-23,8,1213
2652309,2020-07-24,2020-10-22,1,398
2652309,2020-10-23,2021-01-28,6,426
2652309,2021-01-29,2021-04-29,2,221
2652309,2021-04-30,2021-07-29,8,1427
2652309,2021-07-30,2021-10-28,7,128
2652309,2021-10-29,2022-01-27,1,49
2652309,2022-01-28,2022-04-28,0,39
2652309,2022-04-29,2022-07-28,21,1422
2652309,2022-07-29,2022-10-27,6,108
2652309,2022-10-28,2023-01-26,0,0
1486066,2019-01-25,2019-04-25,0,19
1486066,2019-04-26,2019-07-25,0,31
1486066,2019-07-26,2019-10-24,0,17
1486066,2019-10-25,2020-01-23,0,13
1486066,2020-01-24,2020-04-23,0,69
1486066,2020-04-24,2020-07-23,0,61
1486066,2020-07-24,2020-10-22,0,80
1486066,2020-10-23,2021-01-28,0,79
1486066,2021-01-29,2021-04-29,4,120
1486066,2021-04-30,2021-07-29,10,294
1486066,2021-07-30,2021-10-28,1,422
1486066,2021-10-29,2022-01-27,0,132
1486066,2022-01-28,2022-04-28,9,226
1486066,2022-04-29,2022-07-28,10,701
1486066,2022-07-29,2022-10-27,7,543
1486066,2022-10-28,2023-01-26,0,63
2915347,2020-04-24,2020-07-23,0,0
2915347,2020-07-24,2020-10-22,0,6
2915347,2020-10-23,2021-01-28,0,0
2915347,2021-01-29,2021-04-29,0,2
2915347,2021-04-30,2021-07-29,0,7
2915347,2021-07-30,2021-10-28,0,4
2915347,2021-10-29,2022-01-27,0,3
2915347,2022-01-28,2022-04-28,0,7
2915347,2022-04-29,2022-07-28,12,37
2915347,2022-07-29,2022-10-27,0,1
2915347,2022-10-28,2023-01-26,0,3
710410,2018-01-26,2018-04-26,0,7
710410,2018-04-27,2018-07-26,0,14
710410,2018-07-27,2018-10-25,0,6
710410,2018-10-26,2019-01-24,0,1
710410,2019-01-25,2019-04-25,0,1
710410,2019-04-26,2019-07-25,0,3
710410,2019-07-26,2019-10-24,0,0
710410,2019-10-25,2020-01-23,0,1
710410,2020-01-24,2020-04-23,0,6
710410,2020-04-24,2020-07-23,0,11
710410,2020-07-24,2020-10-22,0,44
710410,2020-10-23,2021-01-28,0,9
710410,2021-01-29,2021-04-29,0,87
710410,2021-04-30,2021-07-29,0,75
710410,2021-07-30,2021-10-28,1,60
710410,2021-10-29,2022-01-27,0,12
710410,2022-01-28,2022-04-28,1,74
710410,2022-04-29,2022-07-28,1,137
710410,2022-07-29,2022-10-27,0,22
710410,2022-10-28,2023-01-26,0,46
977085,2018-04-27,2018-07-26,0,1
977085,2018-07-27,2018-10-25,0,0
977085,2018-10-26,2019-01-24,0,0
977085,2019-01-25,2019-04-25,0,0
977085,2019-04-26,2019-07-25,0,0
977085,2019-07-26,2019-10-24,0,0
977085,2019-10-25,2020-01-23,0,0
977085,2020-01-24,2020-04-23,0,1
977085,2020-04-24,2020-07-23,0,3
977085,2020-07-24,2020-10-22,0,3
977085,2020-10-23,2021-01-28,0,1
977085,2021-01-29,2021-04-29,0,1
977085,2021-04-30,2021-07-29,0,9
977085,2021-07-30,2021-10-28,0,17
977085,2021-10-29,2022-01-27,0,1
977085,2022-01-28,2022-04-28,0,3
977085,2022-04-29,2022-07-28,2,57
977085,2022-07-29,2022-10-27,0,9
977085,2022-10-28,2023-01-26,0,0
4228299,2021-01-29,2021-04-29,0,0
4228299,2021-04-30,2021-07-29,0,0
4228299,2021-07-30,2021-10-28,0,0
4228299,2021-10-29,2022-01-27,0,0
4228299,2022-01-28,2022-04-28,0,21
4228299,2022-04-29,2022-07-28,1,11
4228299,2022-07-29,2022-10-27,0,0
4228299,2022-10-28,2023-01-26,0,1
1051537,2018-04-27,2018-07-26,0,1
1051537,2018-07-27,2018-10-25,0,0
1051537,2018-10-26,2019-01-24,0,4
1051537,2019-01-25,2019-04-25,0,3
1051537,2019-04-26,2019-07-25,0,0
1051537,2019-07-26,2019-10-24,0,1
1051537,2019-10-25,2020-01-23,0,9
1051537,2020-01-24,2020-04-23,0,13
1051537,2020-04-24,2020-07-23,1,22
1051537,2020-07-24,2020-10-22,0,1
1051537,2020-10-23,2021-01-28,0,0
1051537,2021-01-29,2021-04-29,0,3
1051537,2021-04-30,2021-07-29,0,0
1051537,2021-07-30,2021-10-28,0,4
1051537,2021-10-29,2022-01-27,0,1
1051537,2022-01-28,2022-04-28,0,5
1051537,2022-04-29,2022-07-28,0,12
1051537,2022-07-29,2022-10-27,0,8
1051537,2022-10-28,2023-01-26,0,9
186458,2018-01-26,2018-04-26,0,0
186458,2018-04-27,2018-07-26,0,0
186458,2018-07-27,2018-10-25,0,3
186458,2018-10-26,2019-01-24,0,0
186458,2019-01-25,2019-04-25,0,3
186458,2019-04-26,2019-07-25,0,1
186458,2019-07-26,2019-10-24,0,3
186458,2019-10-25,2020-01-23,1,84
186458,2020-01-24,2020-04-23,0,124
186458,2020-04-24,2020-07-23,9,494
186458,2020-07-24,2020-10-22,3,451
186458,2020-10-23,2021-01-28,0,280
186458,2021-01-29,2021-04-29,0,265
186458,2021-04-30,2021-07-29,0,88
186458,2021-07-30,2021-10-28,1,136
186458,2021-10-29,2022-01-27,0,206
186458,2022-01-28,2022-04-28,0,59
186458,2022-04-29,2022-07-28,0,150
186458,2022-07-29,2022-10-27,0,152
186458,2022-10-28,2023-01-26,0,30
145864,2018-01-26,2018-04-26,0,4
145864,2018-04-27,2018-07-26,0,1
145864,2018-07-27,2018-10-25,0,4
145864,2018-10-26,2019-01-24,0,21
145864,2019-01-25,2019-04-25,0,13
145864,2019-04-26,2019-07-25,0,46
145864,2019-07-26,2019-10-24,1,5
145864,2019-10-25,2020-01-23,0,5
145864,2020-01-24,2020-04-23,0,15
145864,2020-04-24,2020-07-23,1,51
145864,2020-07-24,2020-10-22,0,16
145864,2020-10-23,2021-01-28,0,30
145864,2021-01-29,2021-04-29,0,16
145864,2021-04-30,2021-07-29,0,7
145864,2021-07-30,2021-10-28,0,6
145864,2021-10-29,2022-01-27,0,11
145864,2022-01-28,2022-04-28,1,66
145864,2022-04-29,2022-07-28,0,53
145864,2022-07-29,2022-10-27,0,8
145864,2022-10-28,2023-01-26,0,20
58314,2018-01-26,2018-04-26,12,996
58314,2018-04-27,2018-07-26,4,1529
58314,2018-07-27,2018-10-25,9,1462
58314,2018-10-26,2019-01-24,1,1234
58314,2019-01-25,2019-04-25,7,1130
58314,2019-04-26,2019-07-25,37,1204
58314,2019-07-26,2019-10-24,40,1302
58314,2019-10-25,2020-01-23,5,1139
58314,2020-01-24,2020-04-23,11,1379
58314,2020-04-24,2020-07-23,16,1064
58314,2020-07-24,2020-10-22,4,785
58314,2020-10-23,2021-01-28,3,1006
58314,2021-01-29,2021-04-29,3,204
58314,2021-04-30,2021-07-29,5,155
58314,2021-07-30,2021-10-28,4,346
58314,2021-10-29,2022-01-27,2,185
58314,2022-01-28,2022-04-28,2,68
58314,2022-04-29,2022-07-28,0,17
58314,2022-07-29,2022-10-27,0,30
58314,2022-10-28,2023-01-26,0,0
1400240,2018-10-26,2019-01-24,2,72
1400240,2019-01-25,2019-04-25,0,39
1400240,2019-04-26,2019-07-25,0,5
1400240,2019-07-26,2019-10-24,0,11
1400240,2019-10-25,2020-01-23,0,18
1400240,2020-01-24,2020-04-23,1,38
1400240,2020-04-24,2020-07-23,7,127
1400240,2020-07-24,2020-10-22,2,47
1400240,2020-10-23,2021-01-28,1,19
1400240,2021-01-29,2021-04-29,1,18
1400240,2021-04-30,2021-07-29,1,15
1400240,2021-07-30,2021-10-28,11,58
1400240,2021-10-29,2022-01-27,4,19
1400240,2022-01-28,2022-04-28,1,15
1400240,2022-04-29,2022-07-28,0,10
1400240,2022-07-29,2022-10-27,14,246
1400240,2022-10-28,2023-01-26,0,7
334483,2018-01-26,2018-04-26,0,0
334483,2018-04-27,2018-07-26,0,0
334483,2018-07-27,2018-10-25,0,0
334483,2018-10-26,2019-01-24,0,0
334483,2019-01-25,2019-04-25,0,0
334483,2019-04-26,2019-07-25,0,0
334483,2019-07-26,2019-10-24,0,1
334483,2019-10-25,2020-01-23,0,0
334483,2020-01-24,2020-04-23,0,0
334483,2020-04-24,2020-07-23,2,9
334483,2020-07-24,2020-10-22,0,1
334483,2020-10-23,2021-01-28,0,2
334483,2021-01-29,2021-04-29,0,0
334483,2021-04-30,2021-07-29,0,0
334483,2021-07-30,2021-10-28,0,0
334483,2021-10-29,2022-01-27,0,1
334483,2022-01-28,2022-04-28,0,0
334483,2022-04-29,2022-07-28,0,0
334483,2022-07-29,2022-10-27,0,0
334483,2022-10-28,2023-01-26,0,0
57587,2018-01-26,2018-04-26,0,10
57587,2018-04-27,2018-07-26,0,0
57587,2018-07-27,2018-10-25,0,0
57587,2018-10-26,2019-01-24,0,13
57587,2019-01-25,2019-04-25,0,1
57587,2019-04-26,2019-07-25,0,16
57587,2019-07-26,2019-10-24,0,62
57587,2019-10-25,2020-01-23,0,70
57587,2020-01-24,2020-04-23,0,29
57587,2020-04-24,2020-07-23,1,95
57587,2020-07-24,2020-10-22,0,26
57587,2020-10-23,2021-01-28,1,233
57587,2021-01-29,2021-04-29,0,100
57587,2021-04-30,2021-07-29,0,25
57587,2021-07-30,2021-10-28,0,17
57587,2021-10-29,2022-01-27,0,70
57587,2022-01-28,2022-04-28,0,24
57587,2022-04-29,2022-07-28,0,2
57587,2022-07-29,2022-10-27,0,42
57587,2022-10-28,2023-01-26,0,58
57877,2018-01-26,2018-04-26,0,1
57877,2018-04-27,2018-07-26,0,6
57877,2018-07-27,2018-10-25,0,0
57877,2018-10-26,2019-01-24,0,5
57877,2019-01-25,2019-04-25,0,2
57877,2019-04-26,2019-07-25,0,2
57877,2019-07-26,2019-10-24,0,0
57877,2019-10-25,2020-01-23,0,0
57877,2020-01-24,2020-04-23,0,49
57877,2020-04-24,2020-07-23,4,74
57877,2020-07-24,2020-10-22,0,81
57877,2020-10-23,2021-01-28,0,35
57877,2021-01-29,2021-04-29,0,21
57877,2021-04-30,2021-07-29,0,12
57877,2021-07-30,2021-10-28,0,6
57877,2021-10-29,2022-01-27,0,2
57877,2022-01-28,2022-04-28,0,7
57877,2022-04-29,2022-07-28,0,8
57877,2022-07-29,2022-10-27,0,0
57877,2022-10-28,2023-01-26,1,1
15329,2018-01-26,2018-04-26,3,805
15329,2018-04-27,2018-07-26,49,568
15329,2018-07-27,2018-10-25,4,574
15329,2018-10-26,2019-01-24,3,831
15329,2019-01-25,2019-04-25,0,666
15329,2019-04-26,2019-07-25,29,367
15329,2019-07-26,2019-10-24,4,469
15329,2019-10-25,2020-01-23,13,970
15329,2020-01-24,2020-04-23,9,595
15329,2020-04-24,2020-07-23,17,462
15329,2020-07-24,2020-10-22,11,586
15329,2020-10-23,2021-01-28,4,633
15329,2021-01-29,2021-04-29,17,568
15329,2021-04-30,2021-07-29,1,292
15329,2021-07-30,2021-10-28,4,464
15329,2021-10-29,2022-01-27,2,483
15329,2022-01-28,2022-04-28,17,662
15329,2022-04-29,2022-07-28,41,454
15329,2022-07-29,2022-10-27,48,709
15329,2022-10-28,2023-01-26,10,1144
131625,2018-01-26,2018-04-26,0,0
131625,2018-04-27,2018-07-26,0,1
131625,2018-07-27,2018-10-25,0,49
131625,2018-10-26,2019-01-24,0,1
131625,2019-01-25,2019-04-25,0,0
131625,2019-04-26,2019-07-25,0,14
131625,2019-07-26,2019-10-24,0,5
131625,2019-10-25,2020-01-23,0,1
131625,2020-01-24,2020-04-23,0,74
131625,2020-04-24,2020-07-23,1,30
131625,2020-07-24,2020-10-22,0,12
131625,2020-10-23,2021-01-28,0,3
131625,2021-01-29,2021-04-29,0,12
131625,2021-04-30,2021-07-29,0,22
131625,2021-07-30,2021-10-28,0,73
131625,2021-10-29,2022-01-27,0,17
131625,2022-01-28,2022-04-28,0,29
131625,2022-04-29,2022-07-28,0,73
131625,2022-07-29,2022-10-27,0,17
131625,2022-10-28,2023-01-26,0,29
751101,2018-01-26,2018-04-26,0,46
751101,2018-04-27,2018-07-26,1,71
751101,2018-07-27,2018-10-25,0,0
751101,2018-10-26,2019-01-24,0,0
751101,2019-01-25,2019-04-25,0,0
751101,2019-04-26,2019-07-25,0,0
751101,2019-07-26,2019-10-24,0,0
751101,2019-10-25,2020-01-23,0,0
751101,2020-01-24,2020-04-23,0,0
751101,2020-04-24,2020-07-23,0,0
751101,2020-07-24,2020-10-22,0,0
751101,2020-10-23,2021-01-28,0,0
751101,2021-01-29,2021-04-29,0,0
751101,2021-04-30,2021-07-29,0,0
751101,2021-07-30,2021-10-28,0,0
751101,2021-10-29,2022-01-27,0,0
751101,2022-01-28,2022-04-28,0,0
751101,2022-04-29,2022-07-28,0,0
751101,2022-07-29,2022-10-27,0,0
751101,2022-10-28,2023-01-26,0,0
90526,2018-01-26,2018-04-26,3,2776
90526,2018-04-27,2018-07-26,11,3155
90526,2018-07-27,2018-10-25,2,1168
90526,2018-10-26,2019-01-24,0,647
90526,2019-01-25,2019-04-25,0,473
90526,2019-04-26,2019-07-25,0,739
90526,2019-07-26,2019-10-24,1,683
90526,2019-10-25,2020-01-23,0,76
90526,2020-01-24,2020-04-23,0,7
90526,2020-04-24,2020-07-23,0,28
90526,2020-07-24,2020-10-22,0,13
90526,2020-10-23,2021-01-28,0,20
90526,2021-01-29,2021-04-29,3,100
90526,2021-04-30,2021-07-29,1,669
90526,2021-07-30,2021-10-28,1,108
90526,2021-10-29,2022-01-27,0,47
90526,2022-01-28,2022-04-28,5,547
90526,2022-04-29,2022-07-28,7,2349
90526,2022-07-29,2022-10-27,0,433
90526,2022-10-28,2023-01-26,6,251
751189,2018-01-26,2018-04-26,6,217
751189,2018-04-27,2018-07-26,1,70
751189,2018-07-27,2018-10-25,0,0
751189,2018-10-26,2019-01-24,0,0
751189,2019-01-25,2019-04-25,0,0
751189,2019-04-26,2019-07-25,0,0
751189,2019-07-26,2019-10-24,0,0
751189,2019-10-25,2020-01-23,0,0
751189,2020-01-24,2020-04-23,0,0
751189,2020-04-24,2020-07-23,0,0
751189,2020-07-24,2020-10-22,0,0
751189,2020-10-23,2021-01-28,0,0
751189,2021-01-29,2021-04-29,0,0
751189,2021-04-30,2021-07-29,0,0
751189,2021-07-30,2021-10-28,0,0
751189,2021-10-29,2022-01-27,0,0
751189,2022-01-28,2022-04-28,0,0
751189,2022-04-29,2022-07-28,0,0
751189,2022-07-29,2022-10-27,0,0
751189,2022-10-28,2023-01-26,0,0
64142,2018-01-26,2018-04-26,3,473
64142,2018-04-27,2018-07-26,3,631
64142,2018-07-27,2018-10-25,25,1878
64142,2018-10-26,2019-01-24,0,331
64142,2019-01-25,2019-04-25,0,34
64142,2019-04-26,2019-07-25,2,480
64142,2019-07-26,2019-10-24,0,1
64142,2019-10-25,2020-01-23,0,1
64142,2020-01-24,2020-04-23,0,1
64142,2020-04-24,2020-07-23,5,396
64142,2020-07-24,2020-10-22,0,10
64142,2020-10-23,2021-01-28,0,0
64142,2021-01-29,2021-04-29,0,52
64142,2021-04-30,2021-07-29,10,1063
64142,2021-07-30,2021-10-28,1,885
64142,2021-10-29,2022-01-27,8,258
64142,2022-01-28,2022-04-28,0,263
64142,2022-04-29,2022-07-28,5,392
64142,2022-07-29,2022-10-27,0,262
64142,2022-10-28,2023-01-26,1,51
315812,2018-01-26,2018-04-26,15,212
315812,2018-04-27,2018-07-26,37,800
315812,2018-07-27,2018-10-25,14,167
315812,2018-10-26,2019-01-24,11,395
315812,2019-01-25,2019-04-25,9,237
315812,2019-04-26,2019-07-25,10,627
315812,2019-07-26,2019-10-24,22,131
315812,2019-10-25,2020-01-23,2,142
315812,2020-01-24,2020-04-23,0,2
315812,2020-04-24,2020-07-23,28,896
315812,2020-07-24,2020-10-22,20,121
315812,2020-10-23,2021-01-28,30,354
315812,2021-01-29,2021-04-29,15,484
315812,2021-04-30,2021-07-29,44,1051
315812,2021-07-30,2021-10-28,2,187
315812,2021-10-29,2022-01-27,5,165
315812,2022-01-28,2022-04-28,18,436
315812,2022-04-29,2022-07-28,57,1647
315812,2022-07-29,2022-10-27,0,10
